Unnamed: 0,word
1059,بَدْلا کاڑْنا
1060,بَدْلا کَرنا
1061,بَدْلا لینا
1062,بَدْلا لیناں
1063,بَدْلا نِکالنا
1064,بُدَلا
1065,بُدْلا
1066,بَدْلام
1067,پَڑھو تو پَڑھو نَہیں پِنْجْرا خالی کَرو
1068,بَدْلانا
1069,بَدْلاوْنا
1070,بَدْلائی
1071,بَدَلْنا
1072,بَدْلَوَّل
1073,بَدْلَہ
1074,بَدْلی
1075,بَدْلی آُٹْھنا
1076,بَدْلی آنا
1077,بَدْلی چھانا
1078,بَدْلی چَھٹنْا
1079,بَدْلی کی چھانْو
1080,بَدْلی کی دُھوپ
1081,بَدْلی کی دُھوپ جَب نِکْلے جَب تیز
1082,بَدْلی کُھلْنا
1083,بَدْلی گِھرنا
1084,بَدْلی میں دِن نَہ دِیسے پُھوہَڑ بَیٹھی پِیسے
1085,بُدْلی
1086,بُدْلے
1087,بَدَلِیَّت
1088,بَدَلَین
1089,بَدَم
1090,بَدَن
1091,بَدَن اُبَھرنا
1092,بَدَن اُتَرنا
1093,بَدَن اُتُّو کَرنا
1094,بَدَن اَنْدَر سے پھوڑا ہونا
1095,بَدَن بِگَڑنا
1096,بَدَن بَننا
1097,بَدَن پاک کَرنا
1098,بَدَن پالْنا
1099,بَدَن پَر بوٹی چَڑْھنا
1100,بَدَن پَر بوٹی نَہِیں
1101,بَدَن پَر چِنْدیاں لَگْْنا
1102,بَدَن پر کانْٹے آنا
1103,بَدَن پَرنَہِیں لَتّہ پان کھائیں اَلْبَتَّہ
1104,بَدَن پوش
1105,بَدَن پَھْلنا
1106,بَدَن پُھوٹْنا پُھوٹْ نِکَلْنا
1107,بَدَن پھوڑْنا
1108,بَدَن پِھیکا ہونا
1109,بَدَن تانبا ہونا
1110,بَدَن تَخْتَہ ہونا
1111,بَدَن توڑْنا
1112,بَدَن ٹُرٹْنا
1113,بَدَن ٹَھنْڈا ہونا
1114,بَدَن جَلنا
1115,بَدَن جھاڑنا
1116,بَدَن جَھٹَکْنا
1117,بَدَن چُرانا
1118,بَدَن چُور ہونا
1119,بَدَن خُشْک ہونا
1120,بَدَن دِکھانا
1121,بَدَن دُہْرا ہونا
1122,بَدَن ڈالْنا
1123,بَدَن ڈھانْچا ہونا
1124,بَدَن ڈَھْکنا
1125,بَدَن ڈِھیلا کرنا
1126,بَدَن ڈِھیلا ہونا
1127,بَدَن زَرْد ہونا
1128,بَدَن زیب
1129,بَدَن سانچے میں ڈھالْنا
1130,بَدَن سانچے میں ڈَھلْنا
1131,بَدَن سَرْد ہونا
1132,بَدَن سَمیٹنا
1133,بَدَن سِمْٹانا 
1134,بَدَن سَنْسَنانا
1135,بَدَن سُوکْھ کَر کانٹا ہونا
1136,بَدَن قِیمَہ ہونا
1137,بَدَن کو لَگْْنا
1138,بَدَن کے رونگْْٹے کَھڑے ہونا
1139,بَدَن گَدْرانا
1140,بَدَن گُھلْنا
1141,بَدَن لَگ جانا
1142,بَدَن مَلْنا
1143,بَدَن موم ہونا
1144,بَدَن میں آگ بَھرنا
1145,بَدَن میں آگ لَگانا
1146,بَدَن میں آگ لَگْْنا
1147,بَدَن میں پَتَنگے لَگْْنا
1148,بَدَن میں جان آنا
1149,بَدَن میں جان نَہِیں
1150,بَدَن میں حال نہ رَہْنا
1151,بَدَن میں دَم نَہِیں نام زور آوَر
1152,بَدَن میں رَعْشَہ پڑنا
1153,بَدَن میں کھاج پَیدا ہونا
1154,بَدَن میں لُہُو نہ ہونا
1155,بَدَن میں مِرْچیں لَگْْنا
1156,بَدَن نِیلا کَرنا
1157,بَدَن نِیلا ہونا
1158,بَدَن بَرا ہونا
1159,بَدَن
1160,بَدْنا
1161,بِدْنا
1162,بِدْنال
1163,بَدَنَہ
1164,بَدَنی
1165,بَدْنی
1166,بَدَنِیَّہ
1167,بَدْو
1168,بَدُو بَدُّو
1169,اُہو اُہّو میں ہونا
1170,بَدُّو
1171,بَدُّو بُوٹی
1172,بِدْوان
1173,بُدُّوح
1174,بِدُورْنا بِدُوڑنا
1175,بِدوشِک
1176,بَدْون
1177,بُدْوُنْت
1178,بَدَوی بَدْوی
1179,بِدْوِیانَہ
1180,بَدْوِیَت بَدْوِیَّت
1181,بَدْء
1182,بَدی
1183,بَدی بِچارْنا
1184,بَدی پر آنا ہونا
1185,بَدی چیتنا
1186,بَدی کا بَدْلَہ ہاتھوں ہاتھ
1187,بَدی کَرنا
1188,بَدی کھونا
1189,بدی
1190,بدی ہونا
1191,بَدّی
1192,بِدِّیِا
1193,بِدِّیِا دَھر
1194,بِدِّیِا رْتھی
1195,بِدِّیِا کَرنے کی
1196,بِدِّیِا لوہے کے چَنے ہیں 
1197,بِدِّیِا لَے
1198,بِدِّیِا میں بید بے 
1199,بِدِّیِا نِدھان
1200,بِدِّیِا وان
1201,بِدِّیِا وَنْت
1202,بِدِّیِا وہ مال ہے جو خَرْچَت دُگْنا ہو راجا روا چور تَاچِھین نَہ ساکے کو
1203,بَکَٹ پَہاڑا
1204,بِکَٹ
1205,بِکَٹ کَھڑا ہونا
1206,بِکَٹ لَگْنا
1207,بُکَٹ بًکَّٹ
1208,بَکْٹا
1209,بُکْٹا بًکّٹّا
1210,بُکْٹا بًکّٹّا بَھرنا
1211,بُکْٹا بًکّٹّا مارْنا
1212,بَکْٹِیِرْیا
1213,بَکْٹھا
1214,بُکْچا 
1215,بُکْچَہ
1216,بَکْچی
1217,بَکَر
1218,بَکَر کھانا
1219,بَکَرا چَبانا
1220,بَکَر قَصّاب
1221,بَکَر کًود
1222,بَکَر مَنْڈی
1223,بَکْر
1224,بَکَّر
1225,بِکْر
1226,دار
1227,بَکَرا 
1228,بَکْرا
1229,بَکْرا
1230,بَکْرا بَنانا
1231,بَکْرا پِیڑی
1232,بَکْرا مْٹائے تَب لَکْڑی کھائے
1233,بَکَرّات
1234,بِکْرار بِکْرال
1235,بَکْراوتُی
1236,بَکْروُاٹی
1237,بَکْراوتُی کَرْنا
1238,بَکْروُاٹی کَرْنا
1239,بَکْرایِت
1240,بِکْرَم
1241,بْکْرَم
1242,بِکْرَمی
1243,بِکَرْنا
1244,بَکْرَنْڈی
1245,ایک بات
1246,ایک بات میں
1247,بَکْرَوٹا
1248,ایک بار
1249,بَکَرَہ
1250,بکری
1251,بات دَبانا
1252,بات دبْنا
1253,پَٹَک دینا
1254,بات دِل پَر نَقْش ہونا
1255,بات دِل سے جوڑْنا
1256,بات دِل سے گَھڑْنا
1257,بات دِل سے گَڑْھنا
1258,بات دِل کو لَگْنا
1259,بات دُلَکْھنا
1260,ایک دِل
1261,بات دِل میں بَیٹْھنا
1262,بات دِل میں اُتَرْنا
1263,بات دِل میں پَکانا
1264,ایک قَلَم
1265,باتاں میں اُتَرْنا
1266,بات دِل میں پِھرنا
1267,بات دِل میں ٹھانْنا
1268,بات دِل میں ٹَھنْنا
1269,بات دِل میں چُبْھنا
1270,بات دِل میں ڈَالْنا
1271,بات دُور پَہُنچنا
1272,بات دُور دُور ہونا
1273,بات دُور دَراز ہونا 
1274,بات دُور کِھنچْنا
1275,باتُونْیا
1276,بات دُہْرانا
1277,بات دوہراْنا 
1278,بات دیکْھنا
1279,باچھی
1280,ایِکھ باڑی
1281,بات دینی آنا
1282,بات دَھر کے سُنانا
1283,بات دَھْرنا
1284,بات دَھری اُٹھائی نَہیں جاتی
1285,بات ڈالْنا
1286,بات ڈُبونا
1287,بات ڈَھال کے کَہْنا
1288,بات ڈھالْنا
1289,بات ڈَھلْنا
1290,بانی
1291,بات ذِہْن پَر چَڑھنا
1292,جُودی
1293,بات ذِہْن سے اُترنا
1294,بات ذِہْن میں بَیٹْھنا
1295,بَانی
1296,جودھا پَن
1297,بات رَد کرنا
1298,بات رَفْت گُزَشْت ہونا
1299,بانی مبَانی
1300,بانِیا
1301,بانیت
1302,بانَیت
1303,بانْیے کی بان نَہ جلے کتا مُوتے ٹانْگ اُُٹھائے
1304,بات زَبان یا مُنھ سے نِکَلْنا اور پَرائی ہو جانا
1305,بات زَہْر سے بَھری ہونا
1306,بات زَہْر ہونا
1307,بات زَہْر لَگْنا
1308,بات ساتھ لے جانا
1309,بات سُجھانا
1310,بات سَر سَبْز ہونا
1311,بات سَمانا
1312,بات سَمْجھانا
1313,بات سُنانا
1314,بات سُنْنا
1315,بات سُنْنے کا دِماغ
1316,باو
1317,بکری اورشیر کا ایک گھاٹ پانی پینا
1318,باو آنا
1319,بکری جان سے گئی کھانے والے کو مزا نہ ملا۔
1320,بکری جان سے گئی کھانے والے کو مزا نہ آیا 
1321,بات رَہ جاتی ہے وَقْت گُزَر جاتا ہے
1322,بکری سے ہل جتتتا تو بیل کون رکھتا
1323,باو بارا
1324,باو بانْدھْنا
1325,بات رَہْنا
1326,بات رَہ جانا 
1327,باو بَتاس
1328,بات رَہی جانا
1329,بات زَبان پَر آنا
1330,بکری کا سا منھ چلتا ہے
1331,بکری کرے گھاس سے یاری تو چرنے کہاں جائے
1332,بات زَبان پَر لانا
1333,بکری کے سینگوں کو چرگئے بیری کے پات
1334,بَڑَِ نْگ
1335,بات زَبان سے نِکَل جانا
1336,باو بَک
1337,بکری کے نصیبوں چھری ہے
1338,رَم ظاہِر
1339,بات سَنوارنا
1340,بکری نے دودھ دیا وہ بھی میگنی بھرا۔
1341,باو بَندھانا
1342,بات سو بات
1343,بات سُوجْھنا
1344,بات سوچ سَمَجھ کے
1345,باو بَندی
1346,بات سوچْنا 
1347,بکری بٹا
1348,بات سَہْنا
1349,باو بَہنْا
1350,بکری پَتَّر
1351,بکری کھاتا
1352,بات سے بھار ہونا
1353,بات سے باہر ہونا
1354,باو بَھری کھال
1355,بِکْری
1356,باو بَھڑَکنْا
1357,بات سے پِھرنا
1358,بِکْری تَوِلید
1359,بات سے ٹَلْنا
1360,باو بَھک جَھک
1361,بات سے نِکَل جانا
1362,بَکْرے
1363,بات سے ہاتھ اُٹھانا
1364,بَکْرے کی اَوْلاد
1365,باو پَر اُڑ کر آنا
1366,بات شِیر و شَکَر ہونا
1367,بَکْرے کی بولی بولْنا
1368,بات صاف کَرنا
1369,باو پَر آنا
1370,بات ضائِع جانا
1371,بات قَرار پانا
1372,رَم فَن
1373,بَکْرے کی ماں کَب تَک خَیْر مَنائے گی
1374,باو َپَر ہونا
1375,بات کا اور چھور
1376,بات کا آشْنا نَہِیں
1377,رَم قَلَم
1378,بات کا بَتَکّڑ
1379,رَم قُوَّت
1380,باو پَھکنْا
1381,بَکْرِید
1382,چُھوٹنا
1383,بات کا بَتَنگَڑ
1384,بات کا بَتَنگَڑ باندھنا
1385,بَکَس
1386,بات کا بَتَنگَڑ بَناتا ہے
1387,بات کا بَتَنگَڑ بَنا کَھڑا کَرنا
1388,باو ڈَنْڈی پھرنا
1389,باو رَسْنا
1390,رَم کار
1391,بازْگُوں
1392,باو سَڑْنا
1393,بات کا بَتَنْگََڑ بَنْنا
1394,بازِنْدَگی
1395,باو سول
1396,بَکَس بَکْس
1397,بات کا بَتَنگَڑ کَرنا
1398,بازِنْدَہ
1399,باو کا رُخ بَتابنا
1400,بات کا بَتَنگَڑ ہونا
1401,بَکَس بَکْس بند نیلام
1402,باو کا مارا ماری
1403,بَکَس بَکْس والا
1404,بازِنْطِینی
1405,بات کا بھید
1406,بات کا پاس ہونا
1407,باو کے اُوپَر سَواری ہونا
1408,بات کا پَکّا
1409,باو کے گھوڑے پَر اُڑْنا
1410,باو کے گھوڑے پر اُڑنا
1411,بات کا پُورا
1412,بات کا پَہْلُو
1413,باو کے گھوڑے پَر چَڑھنا
1414,بات کا پیش جانا
1415,باو کے گھوڑے پَر سَوار ہونا
1416,بات کا پھانکْنا
1417,بات کا توڑْ لانا
1418,باو کے گھوڑے کی پیٹھ پر لگنا
1419,باو کھانا
1420,باو کھمَبْا کھنَبْا
1421,باو گولا
1422,بات کاٹْنا
1423,باو لینا
1424,باو ماْرنا
1425,بات کا چِکْنانا
1426,باو میں آنا
1427,بات کا چُوکا آدْمی یا ڈال کا چُوکا بَنْدَر پِھر سَنبَھلْتا نَہیں
1428,باو نہ بَتاس تیرا آنْچَل کیونْکَر ڈولا پُوت نہ بھتار تیرا ڈھینڈا کیونکر پُھولا
1429,بات کا چِھینٹا
1430,بْاو
1431,بات کا دَھنی
1432,بات کاڑْنا
1433,باوْ
1434,بات کا راجا
1435,بات کا سچّا
1436,بات کا سَر پَیر
1437,بات کا سَر پانو 
1438,بات کار گَر ہونا
1439,بات کا فَروغ پانا
1440,بات کا کَچّا
1441,بات کا لَپْکا
1442,بات کا لَنگَر اُٹھانا
1443,بات کا مان رَکْھنا
1444,بات کا مایا کھولْنا
1445,بات کان پَڑنا
1446,باوا
1447,بات کان تَک پَہُنچْنا
1448,بات کان سے سُنْنا
1449,بات کان میں پَڑْنا
1450,بازُو
1451,بات کان میں پَڑی رَہْنا
1452,بازُو اُکَھڑْنا
1453,بات کان میں پُھونکْنا
1454,بازُو بازُو
1455,باوا آدم
1456,بات کان میں ڈالْنا
1457,بات کا ہیٹا
1458,باوا آدَم کے وَقْت کی
1459,باوا آدَم کے وَقْت کا
1460,بات کَتَرْنا
1461,بات کَٹْنا
1462,باوا آدَم نَرِالا ہونا
1463,بات کَرتے ہی کاٹ کھانا
1464,بازُو باندْھنا
1465,باوا آوے تالی باجے
1466,بات کَرتے ہی گال کاٹ لینا
1467,بات کُرْسی نَشِین ہونا
1468,بات کَرکے گُنَہْگار ہونا
1469,باوا بھَلا نہ بَھَّیا سَب سے بھلا رُپیَّا
1470,باوا جان جانی
1471,بات کَرنا
1472,بات کَرَن ہارا
1473,بات کَرنے کا سَلِیْقَہ نہ ہونا
1474,باوا جی
1475,بات کَرنے کی گُنَہگاری ہونا
1476,بات کَرنے میں پُھول جَھڑْنا
1477,بات کَڑْوی لَگْنا
1478,باوا فََریَد کا پُڑا
1479,بات کو
1480,بات کو پانا
1481,باوا کا
1482,بات کو پَلُو میں باندْھنا
1483,باوا کا کیا اِجارَہ ہے
1484,بات کو پُورا کَرنا
1485,بات کو پَہُنچْنا
1486,بات کو پی جانا
1487,باوا کَماوے بیٹا اُڑاوے
1488,بات کوتَہ کَرنا
1489,باوا کے مول
1490,بات کو چَکَّر دینا
1491,بات کو دِل میں اُتارنا
1492,باوا مَریں گے تَب ہی بَیل بَٹیں گے
1493,بات کو دینا
1494,باوا باوا
1495,بات کَوڑی کی ہو جانا
1496,بات کو طُول دینا
1497,باواں
1498,بات کو کَھٹائی میں ڈالْنا
1499,باوْبیگار
1500,بات کو ہَلْکا کَرنا
1501,بات کَہہ اُٹْھنا
1502,بات کَہاں سے کَہاں جاپَہُنچْنا
1503,بات کَہْتے
1504,باوتْا
1505,بات کَہْتے میں
1506,باوتْا اُڑانا
1507,باوٹْا
1508,بات کَہْہ کے گُنَہْگار ہونا
1509,باوْٹا
1510,بات کَہْنا
1511,بات کَہ نَہ آنا
1512,بات کَہْنے کو رَہ گَئی
1513,باوَر
1514,بات کَہْنے میں
1515,باوَر آنا
1516,بات کَہَنے میں آنا
1517,بات کَہی اور پَرائی ہوئی
1518,بات کَہے کی لاج
1519,بات کی بات
1520,باوْرا
1521,بات کی بات خُرافات کی خُرافات
1522,بات کی بات کو
1523,بَاوَرْچَن
1524,بات کی بات لات کی لات
1525,بات کی بات میں
1526,بات کی پَچ
1527,بات کی پَرْوَرِش
1528,باوَرْچی
1529,باوَرْچی خانَہ
1530,باوَرْچی گََری
1531,باْوری
1532,باوْری
1533,باوری
1534,باَوْریا
1535,بات کی تاب
1536,باوَک
1537,بات کی تَہ
1538,باَوگ
1539,بات کی تھاہ نَہ مِلْنا
1540,بات کی ٹھیس لَگْنا
1541,باوَل قدیم
1542,بات کی جان
1543,بَکْس
1544,بات کی رَٹْ لَگْنا
1545,بات کی رَٹْ لَگانا
1546,بات کی ریت
1547,بِکَس
1548,بات کی زِڑْ لَگْنا
1549,اَینْٹ اُلَٹْنا
1550,بات کی کَر باندْھنا
1551,بَکْسا
1552,باوْلا
1553,بَکْسا پَن
1554,بات کی گِرَفْت
1555,باوْلا پَن
1556,بات کی لاج
1557,باوْلا بَنانا
1558,بات کے بَتَنگْڑے
1559,بِکْسانا
1560,بَکْساَہٹ
1561,بات کے شاخْسانے
1562,بات کَہْتے
1563,بَکْسام
1564,باوْلا کُتّا
1565,بِکْسِت
1566,بَکْسَرْیا
1567,بَکْسس
1568,بات کیاْ ہے
1569,باوْلا کُتّا ہِرن کَھدیڑے
1570,بات کَھپانا
1571,بات کَھٹائی میں پَڑْنا
1572,بات کَھٹائی میں ڈالْنا
1573,بات َ کَھٹَکْنا
1574,باولی
1575,بات کَھلْنا
1576,بِکَسْنا
1577,باولْی
1578,بَکْسُوا
1579,باولْی بَہُو آگ کو جاوے اُپلْا ڈالے تَوا اُٹھا لاوے
1580,بکسیلا
1581,باولْی کھاٹ کے باولے پائے باولی َرانڈ کے باولے جائے
1582,بات کُھلْنا
1583,بکشیپ
1584,بات کھولْنا
1585,بَکل
1586,بات کھونا
1587,بَکَل بَکْل
1588,باولْی ہانْڈی
1589,بات گانٹھ میں باندْھنا
1590,بَکِل
1591,بات گانٹھ میں باندْھنا
1592,بِکَل
1593,بات گَڑْھنا
1594,بَکَْل
1595,اُتارْنا
1596,اُڑانا
1597,بُکَّل
1598,بُکَّل لَگانا
1599,بُکَّل مارْنا
1600,بَکُلا بََکْلا
1601,بَکْلا
1602,بْکْلانا
1603,بَکْلاوَہ
1604,بَکَلائی
1605,بِکَلْپ
1606,بَکْلس
1607,بَکْم
1608,بْکم
1609,جی ہاں
1610,چَِخَلَّس چَِخَلَّص بازی
1611,بُکْم
1612,تان مارْنا
1613,بات لَگانا
1614,بات لگْنا
1615,بات لَگی نَہ رَکْھنا
1616,بات مات کَرنا
1617,باولی بَتانا
1618,باولی دینا
1619,بال
1620,باوْلے
1621,بات مارنا
1622,باوْلے کُتے نے کاٹا ہے
1623,بات مانْنا
1624,بال بِیَرِنْگ
1625,بال پارْٹی
1626,بات مَغْز سے اُتارنا
1627,باوْلے کو آگ بَتائی اُس نے لے گھر کو لگائی
1628,بال پین
1629,بات مَقْدُور سے باہَر کَرنا
1630,بال رُوم
1631,بات مُکھ پَڑنا
1632,بال کَمْرَہ
1633,باوْلے کو بَتائی گائے سَب جْٹّی لے وا کو دھائے
1634,بات مِلْکانا
1635,بات مَن دَھرْنا
1636,باوْلے گاؤں اُوْنٹ پَر مِیشَر
1637,بات مَنگْوانا
1638,باوْلے ہُو
1639,بات مَن میں بَسْنا
1640,بات مُنھ پَر آنا
1641,بات مُنھ پَر رَکْھنا
1642,بات منھ پَر کَہْنا
1643,باوَن
1644,بکونا
1645,بات مُنھ پَر لانا
1646,بات مُنھ پَڑْنا
1647,باوَن بیِر
1648,بات مُنھ تَک آنا
1649,بات مُنھ سے نِکالْنا
1650,باوَن تو لے پاؤ رتَّی
1651,بات مُنھ سے نِکَل جانا
1652,بالی
1653,باون تو لے پاو ٔ رَتیّ بے میل کُندَن کی بَتّی
1654,بات مُنْھ سے نِکَلْنا
1655,بالا
1656,بات مُنھ سے نِکْلی ہَزار میں پَڑی
1657,بات مُنھ سے نِکْلی پَرائی ہوئی
1658,بات مُنھ سے نَہ نِکالْنا
1659,باوَن گزَاکا
1660,باوَن گزَا
1661,باوَن ہاتھ ہونا
1662,بات گَلے اُتَرنا
1663,بالا بَتانا
1664,بات گَنوانا
1665,بالا بَچَہ
1666,بالا بَچَْہ
1667,باوَن ہَزاری
1668,بات گول کَرنا
1669,بالا بھولا
1670,باوَن
1671,بات گول گول کَرنا
1672,بات گَئی پِھر ہاتھ نَہِیں آتی 
1673,بالا پَن
1674,باوْنا
1675,بات گَئی گُزْری ہونا
1676,بالا پَہنْنا
1677,بالا تَپ
1678,بات گُھٹْمُنٹ ہونا
1679,بالا چاند
1680,بات گَھڑْنا
1681,بالا دے کے بُتّا بتَانا
1682,بات لاکھ کی کَرْنی خاک کی
1683,باوْنی
1684,بالا دینا
1685,باوْنی
1686,بات لانا
1687,بات لَٹْکانا
1688,بات لَڑنا
1689,باوِیس
1690,بات لِکْھ رَکْھنا
1691,بات مُنھ سے نَہ نِکَلْنا
1692,بات مُنھ میں پَڑْنا
1693,باہ
1694,بات میں
1695,بات میں بات
1696,بَاہ
1697,بات میں بات آنا
1698,بات میں بات پَیْدا ہونا
1699,بات میں بات مِلانا
1700,باہ مَرْنا
1701,بات میں بات نِکالْنا
1702,بِدّیاں بَھرْیاں
1703,باہ مَریں بَیل بیَٹھے کھائیں تَرنْگ
1704,بات میں بات نِکَلْنا
1705,بات میں بات ہونا
1706,بات میں بَٹَّا لَگانا
1707,باہا
1708,بات میں بَٹَّا لَگْنا
1709,باہا ڈالنْا
1710,بِدیس
1711,بَدیس
1712,بات میں بَل ہونا
1713,با ھَتَّر
1714,بہتر
1715,بات میں بولْنا
1716,بات میں پَخْ نِکالْنا
1717,باہِج
1718,بات میں پَخْ نِکَلْنا
1719,بِدیسی
1720,بَدیسی 
1721,بات میں پَہْلُو نِکَالْنا
1722,بالے
1723,بات میں پَہْلُو نِکَلْنا
1724,بالے کی ماں اور بُوڑھے کی جوروُ کو خُدا نَہ مارے
1725,بات میں پَہْلُو ہونا
1726,بَدیسی ُ الْاَصْل
1727,بِدیسی ُ الْاَصْل
1728,بات میں پَے نِکالْنا
1729,بات میں پِھرْنا
1730,بات میں چیپْیاں لَگانا
1731,بات میں دَخْل دینا
1732,بالے مِیاں
1733,بات میں دَخْل کَرْنا
1734,بات میں زَہْر بونا
1735,بَدِیْع
1736,بات میں شاخیں نِکالْنا
1737,بالے مِیاں کی چَھڑ
1738,بات میں فَرقْ آنا
1739,بات میں فی نِکالْنا
1740,بات میں فی نِکَلْنا
1741,بات میں قَنْد گھو لْنا
1742,بَدِیْع ُ الْاُسْلُوب
1743,بَدِیْع ُ الْجَمال
1744,بالے مِیاں کی چَھڑْیاں
1745,بَدِیْع ُ الْمِثْل
1746,بَدِیْع ُ الْمِثال
1747,بالے مِیاں کی میدنی
1748,بالا بالا
1749,بَدِیْع کار
1750,بالا بالا جانا
1751,بَدِیعَہ
1752,بَدِیعِیَّہ
1753,بَدے کی بات
1754,بالا بَر
1755,باہَر
1756,بَدِیل
1757,بالا بُلَندْ
1758,بالا بَلَندْ
1759,بِدْیَمان
1760,باہَر آنا
1761,بَدِیْہات
1762,بالا بَنْد
1763,بَدِیہَہ
1764,بَدِیہَۃً
1765,بالِید
1766,باہَر باہَر
1767,بالا بِین
1768,بَدِیہَہ گو
1769,بَدِیہَۃً گو
1770,باہَر بَندُو
1771,باہَر بِھیتَر جانا
1772,بالا بیْوتانا بیْونتانا
1773,باہَر ٘بِھیتَر لَگانا
1774,بالِیدگی
1775,بَدیِہی
1776,باہَر پَڑْنا
1777,بَدِیہی
1778,باہَر پِھْر نے والی
1779,بالِیدَہ
1780,باہَر پھوڑْنا
1781,بالِیش
1782,بَدِیہِیّات
1783,باہَر تِیاگ بھِیترسُھباگ
1784,باہَر جانا
1785,بَدْھ
1786,بالا پوش
1787,بَدْھ بَھوتِک
1788,باہَر دینا
1789,بات میں کَجی ہونا
1790,بالِیں
1791,بَدْھ ڈَنْڈ
1792,باہَر دَھیکلنْا
1793,باہر دھکیلنا
1794,بالا تَر
1795,بات میں کَلام ہونا
1796,بَدْھ سْتھلی
1797,بَدْھ سْتھان 
1798,بَدْھ سْتھل
1799,بات میں کُھڑ پینچ نِکالْنا
1800,باہَر ڈالْنا
1801,بالِیں پَرَسْت
1802,بالا تَنگ
1803,بَدْھ کامْیَہ
1804,بالا جوبَن
1805,بَدْھ کانْکْشی
1806,بات مَیں لگانا
1807,بالا جَھبّے
1808,بَدْھ کرنا
1809,بات میں ہِنْدی کی چِنْدی نِکالْنا
1810,بَدْھ وپاۓ
1811,بات میں ہیٹی ہونا
1812,باہَر سِدھارْنا
1813,بَدْھ وَنْش
1814,بالا چاق
1815,بات نباہَنا
1816,بَدْھ یوگِّیَہ
1817,بات نِکاس
1818,باہَر سے
1819,بالا حِصار
1820,بِدْھ
1821,بام
1822,بالا خانَہ
1823,بات نِکالْنا
1824,بالا خَوِانی
1825,بِدْھ کھانا
1826,باہَر 
1827,بام ِ مَسِیح
1828,بِدْھ مِلانا
1829,بات نِکَلْنا
1830,بالا دَرْجی
1831,بات نَہ آنا
1832,بام نَشِیں
1833,بِدْھ مِلْنا
1834,بات نَہ آنے دینا
1835,بام ِ نَہُم
1836,پَٹّی کُھلْنا
1837,پَٹّی میں آنا
1838,بات نَہ پُوچھنا
1839,بات نَہ رَہْنا
1840,بالا دَسْت
1841,بِدھ
1842,بات نَہ سُنْنا
1843,بات نَہ ہونا
1844,بات نِیچی پَڑْنا
1845,بات نِیچی رَہْنا
1846,پَٹّی وار
1847,بات نِیچی کَرْنا
1848,پَٹّی
1849,بات نِیچے ڈالْنا
1850,بالا دَوی
1851,بات وَر رَہْنا
1852,بات وَزْنی ہونا
1853,بالا رَکْھنا
1854,بات ہاتھ سے جانا
1855,بات ہاتھی پاۓ بات ہاتھی پاؤں
1856,بُدْھ
1857,بالا رَوی
1858,بُدْھ بار
1859,بات ہَضْم کَرْنا
1860,بُدْھ جامی
1861,بام مارْگ
1862,بات ہَلْکی کَرْنا
1863,بُدْھ رَتَن
1864,بُدْھ وار
1865,پَٹے باز
1866,بُدْھ واسَر
1867,بات ہَلْکی ہونا
1868,بالا زُبانِیَہ
1869,بالا زَبانِیہَ
1870,پَٹے بازی
1871,بات ہَنس کے ٹال دینا
1872,پَٹے کے ہاتھ جھاڑْنا
1873,بالا سَر
1874,بُدھ
1875,بالا سَرْدْ شُدَگی
1876,بالا سَیاْلِیَت
1877,بالا قَطْعاتی صَوِتیَہ
1878,بالا قَلْع
1879,بانْسا
1880,بالا کُپّی
1881,بُدھ مَت
1882,بالا کَرْنا
1883,باہَر وار
1884,بالا کَسْری صَوتِیہَ
1885,بانسا
1886,بُدھ پَتی
1887,پَٹّے چُھوٹنا
1888,بالا گَرْم شُدَگی
1889,بُدھ جَن
1890,باہَر والا
1891,بُدھ کُوڑی کرنا
1892,بالا گَرم شُدَہ بھاپ
1893,بُدھ ماری جانا
1894,پَٹّے دار
1895,بالا گَشْتی
1896,بات ہَنسی میں اُڑانا
1897,بُدھ مالی
1898,با طِنِیَّہ
1899,بانسری
1900,بات ہَنسی میں پَڑْنا
1901,بُدھ مان وان
1902,بات ہَنسی میں ڈالْنا
1903,بانٹْیا
1904,بُدھ مانی وانی
1905,بانٹْیا دار
1906,بانْج
1907,بانْجی
1908,بات ہونا
1909,بُدھ ہِین
1910,بانسلی
1911,بانسْری
1912,بُدّھا
1913,بام مارْگی
1914,بانسْلی
1915,بانسْلی قَنْد
1916,باطِیَہ
1917,بِدھاتا 
1918,بانسْنی
1919,بَدھارا
1920,بانْجھ
1921,بِدھارا
1922,بانسوں
1923,بِرُوپ
1924,بانْجھ اچھی اِکانْج بُری
1925,بانْجھ بَنْجُوٹا
1926,باع
1927,بانْجھ بَنْجوٹی
1928,بِدھان
1929,بانسوں اُچَھلْنا
1930,بَدھانا
1931,بانْجھ بَنْجوٹی شَیطان کی لَنْگوٹی
1932,بانسوں اُونچا
1933,بانْجھ بَنْجوٹی کی گَِرہ لَگْنا
1934,بِدھانا
1935,بانْجھ بِیانی سونْٹھ اُڑانی
1936,بانسوں بؐڑْھْنا
1937,باہِر
1938,بانْجھ بِیاوے سونٹْھیا کھانے کو
1939,بانْجھ پَن
1940,بانسوں چَڑْھنا
1941,بِدھانسْنا
1942,بات ہے
1943,بانْجھ کاڑا
1944,باہَرا
1945,بِدھانی
1946,بَدھاو
1947,بالا گودام
1948,بانْجھ کَکوڑا
1949,بانْسَہ
1950,بات یہ اَور ہَے
1951,پَٹّے نِکالْنا
